NbEssai, Freq, P, Erreur (%)
100.0, 29.0, 0.29, 0.1495997721778517
110.0, 25.0, 0.22727272727272727, 21.512852843120804
120.0, 29.0, 0.24166666666666667, 16.542000189851784
130.0, 39.0, 0.3, 3.6030342470805397
140.0, 41.0, 0.29285714285714287, 1.1362953364357735
150.0, 44.0, 0.29333333333333333, 1.3007445971454206
160.0, 41.0, 0.25625, 11.505741580618709
170.0, 39.0, 0.22941176470588234, 20.774150281644292
180.0, 54.0, 0.3, 3.6030342470805397
190.0, 57.0, 0.3, 3.6030342470805397
200.0, 59.0, 0.295, 1.8763170096291957
210.0, 50.0, 0.23809523809523808, 17.775369645174177
220.0, 46.0, 0.20909090909090908, 27.79182461567114
230.0, 65.0, 0.2826086956521739, 2.40293875275022
240.0, 70.0, 0.2916666666666667, 0.7251721846616458
250.0, 77.0, 0.308, 6.36578182700269
260.0, 86.0, 0.33076923076923076, 14.22898647755034
270.0, 71.0, 0.26296296296296295, 9.18746380811459
280.0, 67.0, 0.2392857142857143, 17.36424649340004
290.0, 74.0, 0.25517241379310346, 11.877878916276316
300.0, 81.0, 0.27, 6.757269177627505
310.0, 98.0, 0.3161290322580645, 9.173089851762285
320.0, 94.0, 0.29375, 1.4446377002663693
330.0, 94.0, 0.28484848484848485, 1.6294422300447358
340.0, 89.0, 0.26176470588235295, 9.60127403931207
350.0, 109.0, 0.31142857142857144, 7.549816504112189
360.0, 107.0, 0.2972222222222222, 2.6437468929409085
370.0, 117.0, 0.3162162162162162, 9.203198260436245
380.0, 113.0, 0.29736842105263156, 2.6942357010535147
390.0, 99.0, 0.25384615384615383, 12.335894098624161
400.0, 110.0, 0.275, 5.030551940176161
410.0, 107.0, 0.26097560975609757, 9.87378321595432
420.0, 129.0, 0.30714285714285716, 6.069773157725325
430.0, 114.0, 0.2651162790697674, 8.44383020025441
440.0, 132.0, 0.3, 3.6030342470805397
450.0, 137.0, 0.30444444444444446, 5.137894013703965
460.0, 130.0, 0.2826086956521739, 2.40293875275022
470.0, 148.0, 0.3148936170212766, 8.74644729480795
480.0, 126.0, 0.2625, 9.34734503380452
490.0, 139.0, 0.2836734693877551, 2.035226120107508
500.0, 151.0, 0.302, 4.293721142061077
510.0, 150.0, 0.29411764705882354, 1.5716022030201438
520.0, 137.0, 0.26346153846153847, 9.015284026602341
530.0, 150.0, 0.2830188679245283, 2.2612884461504335
540.0, 158.0, 0.29259259259259257, 1.0449346360415102
550.0, 174.0, 0.31636363636363635, 9.254108842375839
560.0, 177.0, 0.31607142857142856, 9.153196796031281
570.0, 173.0, 0.30350877192982456, 4.814765641783239
580.0, 155.0, 0.2672413793103448, 7.709940756911017
590.0, 170.0, 0.288135593220339, 0.4942608926345031
600.0, 168.0, 0.28, 3.303834702724817
610.0, 188.0, 0.3081967213114754, 6.433718242902415
620.0, 171.0, 0.27580645161290324, 4.752049159942078
630.0, 186.0, 0.29523809523809524, 1.9585416399840287
640.0, 178.0, 0.278125, 3.951353666769076
650.0, 200.0, 0.3076923076923077, 6.259522304698
660.0, 203.0, 0.30757575757575756, 6.219272485643177
670.0, 186.0, 0.27761194029850744, 4.128535472850848
680.0, 204.0, 0.3, 3.6030342470805397
690.0, 215.0, 0.3115942028985507, 7.607016246967713
700.0, 193.0, 0.2757142857142857, 4.7838780491117
710.0, 220.0, 0.30985915492957744, 7.0078287998014925
720.0, 215.0, 0.2986111111111111, 3.123390570010724
730.0, 200.0, 0.273972602739726, 5.3853568519812445
740.0, 220.0, 0.2972972972972973, 2.6696735781879317
750.0, 239.0, 0.31866666666666665, 10.049445266898884
760.0, 230.0, 0.3026315789473684, 4.511832793107565
770.0, 200.0, 0.2597402597402597, 10.300403249280924
780.0, 210.0, 0.2692307692307692, 7.022917983389261
790.0, 228.0, 0.28860759493670884, 0.3312581926820145
800.0, 237.0, 0.29625, 2.307996318992041
810.0, 222.0, 0.2740740740740741, 5.3503143915560445
820.0, 229.0, 0.27926829268292686, 3.556525030156721
830.0, 232.0, 0.27951807228915665, 3.470265279828562
840.0, 221.0, 0.2630952380952381, 9.141783457917457
850.0, 233.0, 0.2741176470588235, 5.335266746785232
860.0, 228.0, 0.2651162790697674, 8.44383020025441
870.0, 254.0, 0.29195402298850576, 0.824408807503674
880.0, 272.0, 0.3090909090909091, 6.7425201333557085
890.0, 247.0, 0.27752808988764044, 4.157492662813134
900.0, 250.0, 0.2777777777777778, 4.07126458603653
910.0, 253.0, 0.27802197802197803, 3.9869316318264523
920.0, 265.0, 0.28804347826086957, 0.5260721903031006
930.0, 255.0, 0.27419354838709675, 5.309054720410264
940.0, 284.0, 0.3021276595744681, 4.337807539613027
950.0, 272.0, 0.2863157894736842, 1.1227181922599796
960.0, 258.0, 0.26875, 7.18894848699035
970.0, 282.0, 0.2907216494845361, 0.398816693047132
980.0, 283.0, 0.28877551020408165, 0.2732697553612385
990.0, 281.0, 0.28383838383838383, 1.9782739951864234
